Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Music,MUSIC,MUSIC 60A,2906,KIM J,8.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,21
Music,MUSIC,MUSIC 60A,2907,CHOU L,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Music,MUSIC,MUSIC 60A,2908,STERLING J,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17
Music,MUSIC,MUSIC 60A,2909,SCHREINER G,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,19
Music,MUSIC,MUSIC 60A,2910,CHOU L,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17
Music,MUSIC,MUSIC 60B,2911,CHOU L,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20
Music,MUSIC,MUSIC 60B,2912,GLIADKOVSKAYA E,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21
Music,MUSIC,MUSIC 60B,4363,SCHREINER G,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18
Music,MUSIC,MUSIC 60C,2913,STERLING J,7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19
Music,MUSIC,MUSIC 60C,4364,GLIADKOVSKAYA E,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10
Music,MUSIC,MUSIC 60D,4365,GLIADKOVSKAYA E,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16
Music,MUSIC,MUSIC 64,2914,KIM J,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Music,MUSIC,MUSIC 65B,4366,AGUIAR J A,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22
Music,MUSIC,MUSIC 66,2915,TAKESUE S A,5.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,15
Music,MUSIC,MUSIC 71,2918,MORA R K,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13
Music,MUSIC,MUSIC 72,2919,MORA R K,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
Music,MUSIC,MUSIC 73A,2920,SMITH ME M,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Music,MUSIC,MUSIC 73B,2921,SMITH ME M,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13
Music,MUSIC,MUSIC 74,4367,MARTIN J M,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Music,MUSIC,MUSIC 76,2922,MORA R K,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Music,MUSIC,MUSIC 77,4368,MC KEOWN K O,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18
Music,MUSIC,MUSIC 78,2923,WHALEY T L,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
Music,MUSIC,MUSIC 78,4369,FIDDMONT F K,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Music,MUSIC,MUSIC 84A,2924,CHEESMAN J M,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Music,MUSIC,MUSIC 84A,2925,HARMON J M,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Music,MUSIC,MUSIC 84A,2926,SCHULMAN J,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15
Music,MUSIC,MUSIC 84A,4370,HARMON J M,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,27
Music,MUSIC,MUSIC 84B,4371,HARMON J M,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Music,MUSIC,MUSIC 84C,4372,CARTER T M,14.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,24
Music,MUSIC,MUSIC 87A,4373,SCHULMAN J,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14
Music,MUSIC,MUSIC 88A,2928,FIDDMONT F K,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Music,MUSIC,MUSIC 92,2930,DRISCOLL B S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Music,MUSIC,MUSIC 94,2931,DRISCOLL B S,20.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Philosophy and Social Science,ECON,ECON 1,1816,CHAN A K‐C,1.0,8.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,47
Philosophy and Social Science,ECON,ECON 1,1817,URRUTIA A Q,7.0,5.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,49
Philosophy and Social Science,ECON,ECON 1,1818,GARCIA C P,9.0,7.0,7.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,9.0,50
Philosophy and Social Science,ECON,ECON 1,1819,CHAN A K‐C,5.0,8.0,16.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,84
Philosophy and Social Science,ECON,ECON 1,1820,URRUTIA A Q,11.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,29
Philosophy and Social Science,ECON,ECON 1,1821,GARCIA C P,10.0,7.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,45
Philosophy and Social Science,ECON,ECON 1,1822,URRUTIA A Q,4.0,11.0,8.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,50
Philosophy and Social Science,ECON,ECON 1,1823,CHAN A K‐C,4.0,12.0,15.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,82
Philosophy and Social Science,ECON,ECON 1,1824,URRUTIA A Q,7.0,9.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,47
Philosophy and Social Science,ECON,ECON 1,1825,GILL H S,13.0,6.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,40
Philosophy and Social Science,ECON,ECON 1,1826,GARCIA C P,13.0,8.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,7.0,43
Philosophy and Social Science,ECON,ECON 1,1827,GILL H S,18.0,9.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,43
Philosophy and Social Science,ECON,ECON 1,1828,GARCIA C P,11.0,8.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Philosophy and Social Science,ECON,ECON 1,1829,KESKINEL M,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47
Philosophy and Social Science,ECON,ECON 1,1830,GILL H S,10.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,38
Philosophy and Social Science,ECON,ECON 1,1831,GILL H S,15.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,43
Philosophy and Social Science,ECON,ECON 1,3422,KESKINEL M,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
Philosophy and Social Science,ECON,ECON 1,3423,KESKINEL M,36.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,43
Philosophy and Social Science,ECON,ECON 1,3424,SU B C,24.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,43
Philosophy and Social Science,ECON,ECON 1,3425,SU B C,21.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39
Philosophy and Social Science,ECON,ECON 1,3439,SU B C,17.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,36
Philosophy and Social Science,ECON,ECON 1,4134,TERZYAN A,11.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,26
Philosophy and Social Science,ECON,ECON 1,4135,URRUTIA A Q,6.0,5.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,44
Philosophy and Social Science,ECON,ECON 2,1832,GARCIA C P,8.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,9.0,31
Philosophy and Social Science,ECON,ECON 2,1833,BATTISTA C,6.0,8.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,38
Philosophy and Social Science,ECON,ECON 2,1834,GILL H S,9.0,9.0,14.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41
Philosophy and Social Science,ECON,ECON 2,1835,BATTISTA C,13.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24
Philosophy and Social Science,ECON,ECON 2,1836,GILL H S,28.0,24.0,27.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,124
Philosophy and Social Science,ECON,ECON 2,1837,BATTISTA C,7.0,18.0,17.0,4.0,14.0,0.0,2.0,0.0,0.0,0.0,14.0,76
Philosophy and Social Science,ECON,ECON 2,1838,BATTISTA C,11.0,11.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,58
Philosophy and Social Science,ECON,ECON 2,1839,CHAN A K‐C,13.0,16.0,11.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,72
Philosophy and Social Science,ECON,ECON 2,1840,CHAN A K‐C,11.0,13.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,57
Philosophy and Social Science,ECON,ECON 2,1841,GARCIA C P,26.0,9.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,47
Philosophy and Social Science,ECON,ECON 2,1842,GARCIA C P,21.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Philosophy and Social Science,ECON,ECON 2,1843,BROWN B C,26.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Science,ECON,ECON 2,1844,BROWN B C,25.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,41
Philosophy and Social Science,ECON,ECON 2,1845,BROWN B C,20.0,13.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,47
Philosophy and Social Science,ECON,ECON 2,4136,CARTER T D,37.0,27.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
Philosophy and Social Science,ECON,ECON 5,1846,BERMAN DIANNE,5.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22
Philosophy and Social Science,ECON,ECON 5,1847,RABACH E R,9.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,30
Philosophy and Social Science,ECON,ECON 5,1848,RABACH E R,8.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,28
Philosophy and Social Science,ECON,ECON 15,1849,RABACH E R,8.0,4.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,42
Philosophy and Social Science,ECON,ECON 15,1850,RABACH E R,14.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,50
Philosophy and Social Science,ECON,ECON 15,4137,MOORE D W,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,27
Philosophy and Social Science,ECON,ECON 88A,1851,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,ENVRN,ENVRN 20,2147,HUFFAKER P,6.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,26
Philosophy and Social Science,GLOBAL,GLOBAL 5,2341,BERMAN DIANNE R,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Philosophy and Social Science,GLOBAL,GLOBAL 5,2342,RABACH E R,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10
Philosophy and Social Science,GLOBAL,GLOBAL 5,2343,RABACH E R,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11
Philosophy and Social Science,GLOBAL,GLOBAL 10,2344,MONTEIRO N,22.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,39
Philosophy and Social Science,HIST,HIST 15,2442,RABACH E R,9.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,32
Philosophy and Social Science,HIST,HIST 15,2443,RABACH E R,4.0,3.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,30
Philosophy and Social Science,HIST,HIST 15,4232,MOORE D W,7.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21
Philosophy and Social Science,PHILOS,PHILOS 1,3031,KAUFMAN S M,8.0,8.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Science,PHILOS,PHILOS 1,3032,HUFFAKER P,8.0,9.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,3033,KATHERINE A L,14.0,14.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,48
Philosophy and Social Science,PHILOS,PHILOS 1,3034,KATHERINE A L,9.0,11.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,41
Philosophy and Social Science,PHILOS,PHILOS 1,3035,KAMLER H F,9.0,8.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,3036,HUFFAKER P,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26
Philosophy and Social Science,PHILOS,PHILOS 1,3037,KAMLER H F,12.0,12.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,47
Philosophy and Social Science,PHILOS,PHILOS 1,3038,KATHERINE A L,20.0,39.0,29.0,12.0,10.0,0.0,0.0,2.0,5.0,0.0,27.0,144
Philosophy and Social Science,PHILOS,PHILOS 1,3040,LLAGUNO M A,18.0,17.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,47
Philosophy and Social Science,PHILOS,PHILOS 1,3041,ORTEGA G R,15.0,10.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,44
Philosophy and Social Science,PHILOS,PHILOS 1,3435,ORTEGA G R,5.0,9.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,40
Philosophy and Social Science,PHILOS,PHILOS 2,3042,KLUMPE P A,11.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,34
Philosophy and Social Science,PHILOS,PHILOS 2,3043,KLUMPE P A,20.0,14.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,48
Philosophy and Social Science,PHILOS,PHILOS 2,3044,KLUMPE P A,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31
Philosophy and Social Science,PHILOS,PHILOS 3,3045,MOHSEN A M,19.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,26
Philosophy and Social Science,PHILOS,PHILOS 3,3046,MOHSEN A M,31.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,48
Philosophy and Social Science,PHILOS,PHILOS 4,3047,KATHERINE A L,21.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Philosophy and Social Science,PHILOS,PHILOS 5,3048,MOHSEN A M,32.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,47
Philosophy and Social Science,PHILOS,PHILOS 5,3049,KAUFMAN S M,18.0,10.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,48
Philosophy and Social Science,PHILOS,PHILOS 5,3050,MOHSEN A M,26.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,48
Philosophy and Social Science,PHILOS,PHILOS 7,3051,MOHSEN A M,32.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,50
Philosophy and Social Science,PHILOS,PHILOS 7,3052,KLUMPE P A,19.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,44
Philosophy and Social Science,PHILOS,PHILOS 7,3053,KLUMPE P A,30.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,49
Philosophy and Social Science,PHILOS,PHILOS 9,3054,FALCONER K L,14.0,11.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,43
Philosophy and Social Science,PHILOS,PHILOS 20,3055,HUFFAKER P,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14
Philosophy and Social Science,PHILOS,PHILOS 22,3056,QUESADA D M,53.0,10.0,8.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,82
Philosophy and Social Science,PHILOS,PHILOS 22,3384,QUESADA D M,32.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,46
Philosophy and Social Science,PHILOS,PHILOS 23,3057,BENNET S E,21.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,40
Philosophy and Social Science,PHILOS,PHILOS 23,3058,BENNET S E,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46
Philosophy and Social Science,PHILOS,PHILOS 23,3059,BENNET S E,38.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,43
Philosophy and Social Science,PHILOS,PHILOS 24,3060,KAUFMAN S M,23.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,37
Philosophy and Social Science,PHILOS,PHILOS 51,3061,OIFER E R,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5
Philosophy and Social Science,PHILOS,PHILOS 51,3062,OIFER E R,9.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Philosophy and Social Science,PHILOS,PHILOS 51,4382,KURVINK S J,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17
Philosophy and Social Science,PHILOS,PHILOS 52,3063,OIFER E R,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14
Philosophy and Social Science,PHILOS,PHILOS 52,4383,KURVINK S J,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12
Philosophy and Social Science,PHILOS,PHILOS 88B,3065,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 1,3126,TAHVILDARANJESS,82.0,28.0,18.0,4.0,9.0,0.0,0.0,0.0,5.0,0.0,16.0,162
Philosophy and Social Science,POL SC,POL SC 1,3127,SCHULTZ C K,14.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,29
Philosophy and Social Science,POL SC,POL SC 1,3128,SCHULTZ C K,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23
Philosophy and Social Science,POL SC,POL SC 1,3129,WOODS V,6.0,9.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,49
Philosophy and Social Science,POL SC,POL SC 1,3130,TAHVILDARANJESS,84.0,44.0,20.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,169
Philosophy and Social Science,POL SC,POL SC 1,3131,BUCKLEY A D,9.0,10.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,42
Philosophy and Social Science,POL SC,POL SC 1,3132,WOODS V,6.0,7.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,46
Philosophy and Social Science,POL SC,POL SC 1,3133,TAHVILDARANJESS,92.0,27.0,17.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,12.0,159
Philosophy and Social Science,POL SC,POL SC 1,3134,WOODS V,7.0,14.0,12.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,48
Philosophy and Social Science,POL SC,POL SC 1,3135,SHRODE R J,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Philosophy and Social Science,POL SC,POL SC 1,3136,KURVINK S J,13.0,17.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,50
Philosophy and Social Science,POL SC,POL SC 1,3137,BUCKLEY A D,11.0,12.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Philosophy and Social Science,POL SC,POL SC 1,3138,BUCKLEY A D,6.0,14.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Philosophy and Social Science,POL SC,POL SC 1,3139,TAHVILDARANJESS,29.0,18.0,8.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,13.0,78
Philosophy and Social Science,POL SC,POL SC 1,3140,GORGIE F J,22.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,39
Philosophy and Social Science,POL SC,POL SC 1,3141,GORGIE F J,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37
Philosophy and Social Science,POL SC,POL SC 1,3393,BORDENKIRCHER E,10.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,41
Philosophy and Social Science,POL SC,POL SC 1,3406,GORGIE F J,16.0,11.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,43
Philosophy and Social Science,POL SC,POL SC 1,4409,ANTOINE E R,9.0,11.0,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,7.0,41
Philosophy and Social Science,POL SC,POL SC 2,3142,BERMAN DIANNE,10.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,70
Philosophy and Social Science,POL SC,POL SC 2,3143,GABLER C L,14.0,10.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,41
Philosophy and Social Science,POL SC,POL SC 2,3144,BERMAN DIANNE,10.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Philosophy and Social Science,POL SC,POL SC 2,3145,BUCKLEY A D,9.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,35
Philosophy and Social Science,POL SC,POL SC 2,3146,BUCKLEY A D,4.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23
Philosophy and Social Science,POL SC,POL SC 2,3147,GABLER C L,21.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,44
Philosophy and Social Science,POL SC,POL SC 2,3148,GABLER C L,15.0,7.0,6.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,42
Philosophy and Social Science,POL SC,POL SC 5,3149,BERMAN DIANNE,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21
Philosophy and Social Science,POL SC,POL SC 5,3150,RABACH E R,9.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,31
Philosophy and Social Science,POL SC,POL SC 5,3151,RABACH E R,7.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21
Philosophy and Social Science,POL SC,POL SC 7,3152,BERMAN DIANNE,19.0,23.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,76
Philosophy and Social Science,POL SC,POL SC 7,3153,BUCKLEY A D,35.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Philosophy and Social Science,POL SC,POL SC 7,3154,BUCKLEY A D,12.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36
Philosophy and Social Science,POL SC,POL SC 7,3155,BERMAN DIANNE,10.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Philosophy and Social Science,POL SC,POL SC 10,3156,BUCKLEY A D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 21,3157,GREENE S A,15.0,7.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,38
Philosophy and Social Science,POL SC,POL SC 21,3158,GREENE S A,14.0,8.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,43
Philosophy and Social Science,POL SC,POL SC 24,3159,GABLER C L,22.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Science,POL SC,POL SC 31,3160,DAVIS SH L,10.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18
Philosophy and Social Science,POL SC,POL SC 31,3161,GABLER C L,21.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,42
Philosophy and Social Science,POL SC,POL SC 31,3162,GABLER C L,17.0,8.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,40
Philosophy and Social Science,POL SC,POL SC 51,3163,OIFER E R,14.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20
Philosophy and Social Science,POL SC,POL SC 51,3164,OIFER E R,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Philosophy and Social Science,POL SC,POL SC 51,4410,KURVINK S J,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29
Philosophy and Social Science,POL SC,POL SC 52,3165,OIFER E R,6.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,28
Philosophy and Social Science,POL SC,POL SC 52,4411,KURVINK S J,14.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29
Philosophy and Social Science,POL SC,POL SC 88A,3166,SCHULTZ C K,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Philosophy and Social Science,POL SC,POL SC 88B,3167,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 95,3168,TAHVILDARANJESS,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25
Philosophy and Social Science,SOCIOL,SOCIOL 1,3250,D DEL PICCOLO G L,4.0,15.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,48
Philosophy and Social Science,SOCIOL,SOCIOL 1,3251,ROMO R,13.0,13.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3252,ROMO R,9.0,13.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,31
Philosophy and Social Science,SOCIOL,SOCIOL 1,3253,D DEL PICCOLO G L,4.0,16.0,13.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,48
