Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Counseling,CIS,CIS 64,VALDIVIA O,14,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,21
Counseling,CIS,CIS 67,CHABAN M,10,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,23
Counseling,CIS,CIS 67,CLARK G B,15,3,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1,26
Counseling,CIS,CIS 70,ROTHAUPT B L,19,10,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6,43
Counseling,CIS,CIS 88A,STAHL H A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Counseling,CS,CS 3,BOLANDHEMAT F,69,25,13.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,31,153
Counseling,CS,CS 3,ESHAGHIAN M M,28,12,6.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,27,86
Counseling,CS,CS 3,HURLEY D P,17,10,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21,59
Counseling,CS,CS 3,KURTZ K A,24,21,9.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,9,73
Counseling,CS,CS 3,MARCHAND K A,27,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37
Counseling,CS,CS 3,SUPAT W,25,16,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,4,71
Counseling,CS,CS 7,SENO V T,8,0.0,3.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,5,25
Counseling,CS,CS 9A,DARWICHE J,6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14
Counseling,CS,CS 15,DARWICHE J,11,7,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,17,53
Counseling,CS,CS 15,HOTSINPILLER S S,3,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20
Counseling,CS,CS 17,HAGHOO M,24,12,3.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,20,69
Counseling,CS,CS 19,PATEL M,4,2,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,9,28
Counseling,CS,CS 20A,MANGUL S,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25
Counseling,CS,CS 20A,NGUYEN L V,17,16,11.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,13,65
Counseling,CS,CS 20B,KALISCH N A,9,6,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10,36
Counseling,CS,CS 30,DARWICHE J,15,3,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7,31
Counseling,CS,CS 40,MORGAN D B,14,5,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,14,42
Counseling,CS,CS 42,ESHAGHIAN M M,7,4,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,14,35
Counseling,CS,CS 50,DARWICHE J,17,7,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,32,66
Counseling,CS,CS 50,DEHKHODA A,37,26,3.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,38,117
Counseling,CS,CS 50,ESHAGHIAN M M,20,11,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,27,73
Counseling,CS,CS 50,MARCHAND K A,16,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20
Counseling,CS,CS 52,AMBROSIO E A,10,9,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7,36
Counseling,CS,CS 52,BISHOP M S,8,11,8.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,39,80
Counseling,CS,CS 52,EDMONDS M,27,5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,44
Counseling,CS,CS 52,RATTANASOOK H,10,10,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7,37
Counseling,CS,CS 53A,DEHKHODA A,14,6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,28
Counseling,CS,CS 55,DEHKHODA A,30,26,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,15,84
Counseling,CS,CS 55,RATTANASOOK H,21,8,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,37
Counseling,CS,CS 56,DEHKHODA A,20,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,45
Counseling,CS,CS 60,SHARMA V D,25,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,33
Counseling,CS,CS 65,SHARMA V D,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13
Counseling,CS,CS 70,MORGAN D B,11,6,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4,26
Counseling,CS,CS 79A,KOL K T,28,13,4.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,6,64
Counseling,CS,CS 79A,SAMPLEWALA M S,30,12,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11,66
Counseling,CS,CS 79B,STAHL H A,69,10,5.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,21,114
Counseling,CS,CS 79C,SENO V T,21,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,29
Counseling,CS,CS 79D,SENO V T,24,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,32
Counseling,CS,CS 80,BISHOP M S,8,6,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,23,60
Counseling,CS,CS 80,EDMONDS M,19,3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9,36
Counseling,CS,CS 81,SENO V T,40,6,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,13,70
Counseling,CS,CS 85,SENO V T,15,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,26
Counseling,CS,CS 87A,BISHOP M S,6,5,7.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,9,34
Counseling,CS,CS 87A,DARWICHE J,22,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,33
Counseling,CS,CS 88B,STAHL H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Counseling,CS,CS 90A,STAHL H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Counseling,CS,CS 90C,STAHL H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Counseling,OFTECH,OFTECH 1,REED A M,15,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6,27
Counseling,OFTECH,OFTECH 1A,REED A M,31,1,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10,56
Counseling,OFTECH,OFTECH 1B,REED A M,11,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3,18
Counseling,OFTECH,OFTECH 1C,REED A M,3,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,9
Counseling,OFTECH,OFTECH 5,MANTABE P,11,6,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,32
Counseling,OFTECH,OFTECH 9,REED A M,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Counseling,OFTECH,OFTECH 20,REED A M,17,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,26
Counseling,OFTECH,OFTECH 21,REED A M,12,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2,22
Counseling,OFTECH,OFTECH 23,WILLIAMSON TE D,13,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,21
Counseling,OFTECH,OFTECH 25,WILLIAMSON TE D,6,1,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3,18
Counseling,OFTECH,OFTECH 30,MANTABE P,7,5,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,7,27
Dance,DANCE,DANCE 2,DOUGLAS JUDITH G,84,37,10.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,12,151
Dance,DANCE,DANCE 2,GONZALEZ G,82,21,7.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,6,133
Dance,DANCE,DANCE 2,VAN WORMER V M,6,3,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15,31
Dance,DANCE,DANCE 5,DOUGLAS JUDITH G,32,17,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2,60
Dance,DANCE,DANCE 5,LEE J Y,12,22,9.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0,23,95
Dance,DANCE,DANCE 5,TOMASIC M T,17,6,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11,44
Dance,DANCE,DANCE 10,AYBAY OWENS S,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16
Dance,DANCE,DANCE 10,TOMASIC M T,0.0,5,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3,19
Dance,DANCE,DANCE 10,WOLIN-TUPAS R L,12,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18
Dance,DANCE,DANCE 11,JORDAN A N,21,4,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,39
Dance,DANCE,DANCE 17,ZEE S L,9,2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4,20
Dance,DANCE,DANCE 18,ZEE S L,7,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,15
Dance,DANCE,DANCE 20,CANELLIAS L M,7,4,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3,21
Dance,DANCE,DANCE 21,"CEBALLOS BE
A/SUSILOWATI S",9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13
Dance,DANCE,DANCE 22,RAMIREZ R V,5,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,15
Dance,DANCE,DANCE 23,RAMIREZ R V,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
Dance,DANCE,DANCE 24,OCAMPO C,7,3,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4,21
Dance,DANCE,DANCE 25,JORDAN A N,9,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,21
Dance,DANCE,DANCE 31,GAYDOS S C,13,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31
Dance,DANCE,DANCE 31,MOLNAR CY A,23,6,1.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,15,55
Dance,DANCE,DANCE 32,GAYDOS S C,9,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,18
Dance,DANCE,DANCE 32,MOLNAR CY A,9,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,21
Dance,DANCE,DANCE 33,"RICHARDS C R/VAN
WORMER V M",4,2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Dance,DANCE,DANCE 34,"RICHARDS C R/VAN
WORMER V M",6,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,12
Dance,DANCE,DANCE 35,LEE J Y/RICHARDS C R,7,5,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,18
Dance,DANCE,DANCE 36,LEE J Y/RICHARDS C R,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4
Dance,DANCE,DANCE 41,AYBAY OWENS S,6,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6,17
Dance,DANCE,DANCE 41,MCDONALD K E,16,2,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5,29
Dance,DANCE,DANCE 42,JEAN C A,10,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Dance,DANCE,DANCE 42,MCDONALD K E,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,17
Dance,DANCE,DANCE 43,TOMASIC M T,7,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,12
Dance,DANCE,DANCE 44,TOMASIC M T,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
Dance,DANCE,DANCE 45,"AYBAY OWENS
S/MCDONALD K E",10,1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,18
Dance,DANCE,DANCE 46,"AYBAY OWENS
S/MCDONALD K E",1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
Dance,DANCE,DANCE 55A,LEE J Y/TOMASIC M T,16,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Dance,DANCE,DANCE 57A,RAMIREZ R V,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18
Dance,DANCE,DANCE 59A,"JESSWEIN J N/WALKER
C Y",24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Dance,DANCE,DANCE 60,VAN WORMER V M,10,5,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,24
Dance,DANCE,DANCE 61,VAN WORMER V M,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
Dance,DANCE,DANCE 70,LEE J Y/TOMASIC M T,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Dance,DANCE,DANCE 70,"RAMIREZ R
V/SUSILOWATI S",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Dance,DANCE,DANCE 88A,DOUGLAS JUDITH G,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Dance,DANCE,DANCE 88A,LEE J Y,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Dance,DANCE,DANCE 88A,RAMIREZ R V,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10
Dance,DANCE,DANCE 88B,DOUGLAS JUDITH G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dance,DANCE,DANCE 88B,LEE J Y,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dance,DANCE,DANCE 88B,SUSILOWATI S,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Design Technology,ET,ET 2,KEESHEN J F,30,17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,67
Design Technology,ET,ET 11,ABODE JR P J,7,4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8,22
Design Technology,ET,ET 13,JAVELOSA D A,10,4,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,25
Design Technology,ET,ET 18,DE JONG O F,7,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24
Design Technology,ET,ET 18,KEESHEN J F,16,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26
Design Technology,ET,ET 19A,KEESHEN J F,12,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Design Technology,ET,ET 19B,KEESHEN J F,12,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
Design Technology,ET,ET 20,KEESHEN J F,12,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19
Design Technology,ET,ET 21A,DAVIS J A,4,6,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,24
Design Technology,ET,ET 21B,BROWN S S,21,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,29
Design Technology,ET,ET 21C,KLAUTKY E K,15,2,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,25
