Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
Mathematics,MATH,MATH 54,2699,HANCOCK M D,4,3,2,1,13,0.0,0.0,0.0,0.0,0.0,8,31
Mathematics,MATH,MATH 54,2700,DABAGH SA M,4,5,8,7,8,0.0,1,0.0,0.0,0.0,4,37
Mathematics,MATH,MATH 54,2701,RAHNAVARD M H,2,2,9,1,9,1,0.0,0.0,0.0,0.0,6,30
Mathematics,MATH,MATH 54,2702,TU W,1,0.0,1,1,2,2,0.0,0.0,0.0,0.0,20,27
Mathematics,MATH,MATH 54,2703,LOPEZ MA,4,2,0.0,1,5,0.0,0.0,0.0,0.0,0.0,19,31
Mathematics,MATH,MATH 54,2704,CHAU E,6,7,5,2,8,0.0,1,0.0,0.0,0.0,13,42
Mathematics,MATH,MATH 54,2705,GROLLMUS D P,2,5,5,0.0,10,1,1,0.0,0.0,0.0,5,29
Mathematics,MATH,MATH 54,2706,SMITH S P,3,1,1,1,4,0.0,1,0.0,0.0,0.0,11,22
Mathematics,MATH,MATH 54,2707,GIZAW A,1,4,10,6,6,0.0,0.0,0.0,0.0,0.0,6,33
Mathematics,MATH,MATH 54,2708,NGUYEN D T,4,3,2,3,6,0.0,1,0.0,0.0,0.0,13,32
Mathematics,MATH,MATH 54,2709,HUANG C Y,14,8,6,1,1,0.0,2,0.0,0.0,0.0,5,37
Mathematics,MATH,MATH 54,2710,LAN H,3,2,3,0.0,7,1,0.0,0.0,0.0,0.0,14,30
Mathematics,MATH,MATH 54,2711,LOPEZ J E,11,7,6,6,3,0.0,0.0,0.0,0.0,0.0,12,45
Mathematics,MATH,MATH 54,2712,HANCOCK M D,7,6,2,0.0,5,0.0,0.0,0.0,0.0,0.0,3,23
Mathematics,MATH,MATH 54,2713,RAHMANI S,14,6,11,1,4,0.0,1,0.0,0.0,0.0,8,45
Mathematics,MATH,MATH 54,2714,JAHANGARD E,0.0,0.0,3,1,10,0.0,0.0,0.0,0.0,0.0,11,25
Mathematics,MATH,MATH 54,2715,MARTINEZ M G,12,4,0.0,2,1,1,1,0.0,0.0,0.0,4,25
Mathematics,MATH,MATH 54,2718,HE F Y,12,1,2,4,2,0.0,4,0.0,0.0,0.0,16,41
Mathematics,MATH,MATH 54,2719,FOSTER M,1,3,4,0.0,13,0.0,0.0,0.0,0.0,0.0,9,30
Mathematics,MATH,MATH 54,2720,EDINGER G C,5,10,9,0.0,2,0.0,1,0.0,0.0,0.0,9,36
Mathematics,MATH,MATH 54,2721,FORBES J,4,5,4,2,8,0.0,3,0.0,0.0,0.0,14,40
Mathematics,MATH,MATH 54,2722,NGUYEN D T,8,3,5,2,8,0.0,1,0.0,0.0,1,13,41
Mathematics,MATH,MATH 54,2724,NGUYEN D T,2,2,4,1,11,1,0.0,0.0,0.0,0.0,11,32
Mathematics,MATH,MATH 54,3274,SIMO A L,5,1,2,5,2,0.0,0.0,0.0,0.0,0.0,17,32
Mathematics,MATH,MATH 54,3420,PHUA N,2,3,2,3,4,0.0,3,0.0,0.0,0.0,17,34
Mathematics,MATH,MATH 54,3463,FORBES J,8,4,5,2,5,0.0,0.0,0.0,0.0,0.0,15,39
Mathematics,MATH,MATH 54,3465,NGUYEN D T,4,3,2,2,3,0.0,1,0.0,0.0,0.0,11,26
Mathematics,MATH,MATH 54,3466,SASO M,2,2,4,1,5,0.0,3,0.0,0.0,0.0,22,39
Mathematics,MATH,MATH 54,3473,SASO M,2,5,4,1,5,0.0,0.0,0.0,0.0,0.0,19,36
Mathematics,MATH,MATH 54,4163,PACHAS-FLORES W,1,4,2,0.0,6,0.0,1,0.0,0.0,1,17,32
Mathematics,MATH,MATH 54,4164,ESMAEILI AK,5,6,2,9,1,0.0,0.0,1,0.0,0.0,7,31
Mathematics,MATH,MATH 54,4165,ESMAEILI AK,8,8,5,7,2,0.0,2,1,0.0,0.0,10,43
Mathematics,MATH,MATH 54,4168,MARTINEZ M G,7,2,3,2,2,0.0,0.0,0.0,0.0,0.0,9,25
Mathematics,MATH,MATH 54,4169,XU M N,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,21
Mathematics,MATH,MATH 54,4170,PEREZ R E,33,4,0.0,0.0,2,0.0,1,1,0.0,0.0,1,42
Mathematics,MATH,MATH 54,4171,MARDIROSIAN R,14,14,2,3,0.0,2,0.0,0.0,0.0,0.0,4,39
Mathematics,MATH,MATH 54,4172,PACHAS-FLORES W,3,4,2,1,3,0.0,0.0,0.0,0.0,0.0,19,32
Mathematics,MATH,MATH 54,4173,HE F Y,3,5,2,0.0,3,1,1,0.0,0.0,0.0,15,30
Mathematics,MATH,MATH 54,4174,MARDIROSIAN R,13,6,5,4,2,0.0,0.0,0.0,0.0,0.0,7,37
Mathematics,MATH,MATH 54,4264,LOPEZ MA,5,2,1,0.0,3,0.0,1,0.0,0.0,0.0,2,14
Mathematics,MATH,MATH 54C,2725,EDINGER G C,0.0,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,16,27
Mathematics,MATH,MATH 54C,2726,CHAU E,0.0,0.0,0.0,0.0,0.0,10,4,0.0,0.0,0.0,17,31
Mathematics,MATH,MATH 54C,2727,LOPEZ J E,0.0,0.0,0.0,0.0,0.0,11,5,0.0,0.0,0.0,13,29
Mathematics,MATH,MATH 54C,2728,RAHMANI S,0.0,0.0,0.0,0.0,0.0,24,4,0.0,0.0,0.0,8,36
Mathematics,MATH,MATH 54C,2729,VENDLINSKI T P,0.0,0.0,0.0,0.0,0.0,17,14,0.0,0.0,0.0,5,36
Mathematics,MATH,MATH 54C,2730,EDINGER G C,0.0,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,11,29
Mathematics,MATH,MATH 54C,2731,BAYSSA B T,0.0,0.0,0.0,0.0,0.0,9,17,0.0,0.0,0.0,5,31
Mathematics,MATH,MATH 54C,2732,FOSTER M,0.0,0.0,0.0,0.0,0.0,4,23,0.0,0.0,0.0,8,35
Mathematics,MATH,MATH 54C,2733,SIMO A L,0.0,0.0,0.0,0.0,0.0,12,3,0.0,0.0,0.0,20,35
Mathematics,MATH,MATH 54C,2734,FOREMAN N J,0.0,0.0,0.0,0.0,0.0,16,8,0.0,0.0,0.0,8,32
Mathematics,MATH,MATH 54C,2735,HANCOCK M D,0.0,0.0,0.0,0.0,0.0,9,14,0.0,0.0,0.0,8,31
Mathematics,MATH,MATH 54C,2736,DABAGH SA M,0.0,0.0,0.0,0.0,0.0,17,16,0.0,0.0,0.0,4,37
Mathematics,MATH,MATH 54C,2737,RAHNAVARD M H,0.0,0.0,0.0,0.0,0.0,14,10,0.0,0.0,0.0,6,30
Mathematics,MATH,MATH 54C,2738,LOPEZ MA,0.0,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,19,31
Mathematics,MATH,MATH 54C,2739,GROLLMUS D P,0.0,0.0,0.0,0.0,0.0,13,11,0.0,0.0,0.0,5,29
Mathematics,MATH,MATH 54C,2741,GIZAW A,0.0,0.0,0.0,0.0,0.0,15,12,0.0,0.0,0.0,6,33
Mathematics,MATH,MATH 54C,2742,HUANG C Y,0.0,0.0,0.0,0.0,0.0,28,4,0.0,0.0,0.0,5,37
Mathematics,MATH,MATH 54C,3275,SIMO A L,0.0,0.0,0.0,0.0,0.0,8,7,0.0,0.0,0.0,17,32
Mathematics,MATH,MATH 54C,4176,LAN H,0.0,0.0,0.0,0.0,0.0,9,7,0.0,0.0,0.0,14,30
Mathematics,MATH,MATH 54C,4177,JAHANGARD E,0.0,0.0,0.0,0.0,0.0,3,11,0.0,0.0,0.0,11,25
Mathematics,MATH,MATH 54C,4179,PACHAS-FLORES W,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,1,17,32
Mathematics,MATH,MATH 54C,4180,ESMAEILI AK,0.0,0.0,0.0,0.0,0.0,13,10,1,0.0,0.0,7,31
Mathematics,MATH,MATH 54C,4181,MARTINEZ M G,0.0,0.0,0.0,0.0,0.0,12,4,0.0,0.0,0.0,9,25
Mathematics,MATH,MATH 54C,4182,XU M N,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,14,21
Modern Languages and Culture,ARABIC,ARABIC 1,1154,BEZRATI S,16,3,4,0.0,3,1,0.0,0.0,0.0,0.0,2,29
Modern Languages and Culture,ASL,ASL 1,1231,DANA M,10,12,4,0.0,4,1,1,0.0,0.0,0.0,4,36
Modern Languages and Culture,ASL,ASL 1,4024,LEWIS B J,11,3,2,0.0,11,0.0,0.0,0.0,0.0,1,5,33
Modern Languages and Culture,ASL,ASL 2,1232,DANA M,7,6,2,0.0,4,0.0,1,0.0,0.0,0.0,4,24
Modern Languages and Culture,CHNESE,CHNESE 1,1447,CHEN T,16,2,4,0.0,3,0.0,0.0,0.0,0.0,0.0,2,27
Modern Languages and Culture,CHNESE,CHNESE 1,4051,CHEN T,10,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,13
Modern Languages and Culture,FRENCH,FRENCH 1,2315,GARDNER MA,13,5,3,2,0.0,1,2,0.0,0.0,0.0,4,30
Modern Languages and Culture,FRENCH,FRENCH 1,4114,CASE S A,13,3,0.0,3,2,0.0,0.0,0.0,0.0,0.0,6,27
Modern Languages and Culture,FRENCH,FRENCH 1,4115,ISNER-BALL D R,10,3,1,0.0,1,4,1,0.0,0.0,0.0,8,28
Modern Languages and Culture,FRENCH,FRENCH 2,2316,CHEVANT-AKSOY A,11,10,1,1,2,0.0,2,0.0,0.0,0.0,3,30
Modern Languages and Culture,FRENCH,FRENCH 2,2317,CHEVANT-AKSOY A,11,5,2,1,1,0.0,0.0,0.0,0.0,0.0,1,21
Modern Languages and Culture,FRENCH,FRENCH 3,2318,CHEVANT-AKSOY A,17,1,2,0.0,2,1,0.0,0.0,0.0,0.0,6,29
Modern Languages and Culture,GERMAN,GERMAN 1,4118,LASHGARI RENSEL,8,2,0.0,1,1,0.0,1,0.0,0.0,0.0,5,18
Modern Languages and Culture,HEBREW,HEBREW 1,4123,ZWANG-WEISSMAN,15,1,0.0,1,0.0,2,3,1,0.0,0.0,9,32
Modern Languages and Culture,ITAL,ITAL 1,2444,LORENZI P,2,2,1,2,7,2,0.0,2,0.0,0.0,4,22
Modern Languages and Culture,ITAL,ITAL 1,2445,KEMITCH F A,16,6,2,0.0,2,0.0,0.0,0.0,0.0,0.0,9,35
Modern Languages and Culture,JAPAN,JAPAN 1,2446,JOHNSTON S K,5,4,4,3,3,0.0,0.0,0.0,0.0,0.0,7,26
Modern Languages and Culture,JAPAN,JAPAN 1,2447,TSUBOI Y,3,5,3,2,1,2,0.0,0.0,0.0,0.0,13,29
Modern Languages and Culture,JAPAN,JAPAN 1,2448,SAIGUSA Y,9,4,5,2,2,3,0.0,0.0,0.0,0.0,6,31
Modern Languages and Culture,JAPAN,JAPAN 1,2449,TSUBOI Y,6,5,2,2,5,0.0,0.0,0.0,0.0,0.0,4,24
Modern Languages and Culture,JAPAN,JAPAN 1,2450,TSUBOI Y,10,1,3,2,2,0.0,0.0,0.0,0.0,0.0,12,30
Modern Languages and Culture,JAPAN,JAPAN 1,4125,KATO N K,9,6,3,0.0,1,2,0.0,0.0,0.0,0.0,9,30
Modern Languages and Culture,JAPAN,JAPAN 1,4126,KROUPA R A,9,6,4,0.0,4,1,2,0.0,0.0,0.0,10,36
Modern Languages and Culture,JAPAN,JAPAN 2,2451,HASHIMOTO Y,7,3,2,1,1,0.0,0.0,0.0,0.0,0.0,3,17
Modern Languages and Culture,JAPAN,JAPAN 2,2452,KITAZONO Y,15,1,2,0.0,1,0.0,0.0,0.0,0.0,0.0,5,24
Modern Languages and Culture,JAPAN,JAPAN 2,4127,TAKEMORI K,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
Modern Languages and Culture,JAPAN,JAPAN 3,4128,LARDY A S,16,6,1,0.0,3,1,0.0,0.0,0.0,0.0,2,29
Modern Languages and Culture,JAPAN,JAPAN 9,2453,NISHIJIMA R,11,2,2,1,6,1,0.0,0.0,0.0,0.0,7,30
Modern Languages and Culture,KOREAN,KOREAN 1,2556,LEE J M,13,3,5,1,6,0.0,0.0,0.0,0.0,0.0,6,34
Modern Languages and Culture,KOREAN,KOREAN 1,4131,CHA J,6,10,3,1,2,0.0,0.0,0.0,0.0,0.0,5,27
Modern Languages and Culture,KOREAN,KOREAN 1,4132,PARK JI,13,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,31
Modern Languages and Culture,KOREAN,KOREAN 2,2557,CHA J,8,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,14
Modern Languages and Culture,KOREAN,KOREAN 3,2558,CHA J,15,8,1,0.0,1,1,1,0.0,0.0,0.0,5,32
Modern Languages and Culture,LING,LING 1,2563,AL RIFAE K,13,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,4,23
Modern Languages and Culture,LING,LING 1,2564,GAINES S G,26,4,2,1,4,0.0,0.0,0.0,0.0,0.0,5,42
Modern Languages and Culture,LING,LING 1,2565,FALCE-ROBINSON J,19,7,4,3,1,1,0.0,0.0,0.0,0.0,5,40
Modern Languages and Culture,LING,LING 1,2567,GAINES S G,27,2,4,2,2,0.0,2,0.0,0.0,0.0,5,44
Modern Languages and Culture,PERSIN,PERSIN 1,2919,POURZANGI B,10,1,2,1,0.0,1,0.0,0.0,0.0,0.0,2,17
Modern Languages and Culture,RUSS,RUSS 1,4229,RAZOR S,10,4,3,0.0,4,0.0,0.0,1,0.0,1,3,26
Modern Languages and Culture,SPAN,SPAN 1,3181,ESPINAL J,13,4,2,2,3,1,1,0.0,0.0,0.0,5,31
Modern Languages and Culture,SPAN,SPAN 1,3182,ZARATE S,4,7,6,0.0,3,0.0,0.0,0.0,0.0,0.0,4,24
Modern Languages and Culture,SPAN,SPAN 1,3183,ESPINAL J,15,7,2,1,3,0.0,0.0,0.0,0.0,0.0,4,32
Modern Languages and Culture,SPAN,SPAN 1,3184,CANDELARIA C,2,2,4,2,4,0.0,1,0.0,0.0,0.0,12,27
Modern Languages and Culture,SPAN,SPAN 1,3185,MIZUKI A H,7,7,4,3,2,0.0,0.0,0.0,0.0,0.0,4,27
Modern Languages and Culture,SPAN,SPAN 1,3186,TRIVES T,5,9,2,1,1,1,4,0.0,0.0,1,10,34
Modern Languages and Culture,SPAN,SPAN 1,4231,NDOLEY M N,9,2,2,1,1,0.0,0.0,0.0,0.0,0.0,7,22
Modern Languages and Culture,SPAN,SPAN 2,3187,ESPINAL J,9,8,1,1,5,2,0.0,0.0,0.0,0.0,3,29
Modern Languages and Culture,SPAN,SPAN 2,3188,MELENDEZ-BALLES,13,5,1,0.0,2,1,0.0,0.0,0.0,0.0,4,26
Modern Languages and Culture,SPAN,SPAN 2,4232,MONROE M,14,4,6,0.0,1,1,0.0,0.0,0.0,0.0,2,28
Modern Languages and Culture,SPAN,SPAN 3,4233,FIGUEROA A B,4,7,3,2,2,4,0.0,2,0.0,0.0,3,27
Modern Languages and Culture,SPAN,SPAN 4,3189,MONROE M,5,5,4,0.0,3,0.0,0.0,0.0,0.0,0.0,1,18
Modern Languages and Culture,SPAN,SPAN 11,3190,AREVALO L H,16,1,2,2,5,1,0.0,0.0,0.0,0.0,4,31
Modern Languages and Culture,SPAN,SPAN 31A,3191,MIZUKI A H,5,2,1,1,4,0.0,0.0,0.0,0.0,0.0,8,21
Music,MUSIC,MUSIC 1,2793,KIM J,15,6,5,7,1,0.0,0.0,0.0,0.0,0.0,1,35
Music,MUSIC,MUSIC 1,2795,SELVEY J D,9,4,2,1,3,0.0,0.0,0.0,0.0,1,12,32
Music,MUSIC,MUSIC 1,2796,CHOU L,12,9,2,4,2,1,0.0,1,0.0,0.0,3,34
Music,MUSIC,MUSIC 1,2797,KIM J,10,1,2,4,2,0.0,2,0.0,0.0,0.0,3,24
Music,MUSIC,MUSIC 1,4186,SELVEY J D,3,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7,13
Music,MUSIC,MUSIC 2,2798,AGUIAR J A,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21
Music,MUSIC,MUSIC 2,2799,AGUIAR J A,11,4,2,3,5,0.0,1,0.0,0.0,0.0,3,29
Music,MUSIC,MUSIC 3,2800,DRISCOLL B S,3,9,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,17
Music,MUSIC,MUSIC 5,2801,AGUIAR J A,14,0.0,1,3,4,0.0,0.0,0.0,0.0,1,6,29
Music,MUSIC,MUSIC 5,2802,ARBURY D B,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
Music,MUSIC,MUSIC 6,2803,CHEESMAN J M,5,3,2,0.0,2,1,2,0.0,0.0,0.0,6,21
Music,MUSIC,MUSIC 6,2804,CHEESMAN J M,1,2,6,2,4,0.0,0.0,0.0,0.0,0.0,2,17
Music,MUSIC,MUSIC 7,2805,DRISCOLL B S,6,6,3,1,1,0.0,1,0.0,0.0,0.0,0.0,18
Music,MUSIC,MUSIC 29,2806,ALVISO J R,7,1,1,3,1,0.0,0.0,0.0,0.0,0.0,5,18
Music,MUSIC,MUSIC 30,2807,BERGMAN J F,8,7,4,2,3,0.0,1,1,0.0,0.0,1,27
Music,MUSIC,MUSIC 32,2808,BERGMAN J F,5,3,0.0,0.0,8,1,0.0,0.0,0.0,0.0,3,20
Music,MUSIC,MUSIC 32,2809,BERGMAN J F,11,3,6,1,13,0.0,2,0.0,0.0,0.0,5,41
Music,MUSIC,MUSIC 32,2810,BERGMAN J F,10,2,2,0.0,3,0.0,1,0.0,0.0,0.0,3,21
Music,MUSIC,MUSIC 32,2811,BERGMAN J F,12,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,14
Music,MUSIC,MUSIC 33,2812,FIDDMONT F K,13,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,18
Music,MUSIC,MUSIC 33,2813,FIDDMONT F K,17,8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26
Music,MUSIC,MUSIC 33,2814,FIDDMONT F K,21,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,24
Music,MUSIC,MUSIC 33,2815,TERRY L,9,2,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,14
Music,MUSIC,MUSIC 33,2816,FIDDMONT F K,24,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,26
Music,MUSIC,MUSIC 33,2817,TERRY L,4,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,10
Music,MUSIC,MUSIC 33,4188,TERRY L,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5
Music,MUSIC,MUSIC 36,2818,ZUSMAN S P,13,7,3,0.0,8,1,0.0,0.0,0.0,0.0,6,38
Music,MUSIC,MUSIC 36,2819,PARNELL D J,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 36,4189,PARNELL D J,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Music,MUSIC,MUSIC 37,2820,ALVISO J R,3,0.0,0.0,2,4,0.0,3,0.0,0.0,0.0,5,17
Music,MUSIC,MUSIC 40,4190,DE STEFANO J D,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21
Music,MUSIC,MUSIC 44,3422,ALFARO M,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,12
Music,MUSIC,MUSIC 45,2821,MARTIN A F,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Music,MUSIC,MUSIC 50A,2822,DE STEFANO J D,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17
Music,MUSIC,MUSIC 50A,2823,SELVEY J D,4,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,8
Music,MUSIC,MUSIC 50A,2824,DE STEFANO J D,8,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,11,23
Music,MUSIC,MUSIC 50A,4191,PARNELL D J,10,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,19
Music,MUSIC,MUSIC 50B,2825,DE STEFANO J D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
Music,MUSIC,MUSIC 50B,2826,SELVEY J D,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 50B,2827,DE STEFANO J D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 50B,4192,PARNELL D J,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
Music,MUSIC,MUSIC 53,4193,PREPONIS A,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
Music,MUSIC,MUSIC 55,4194,SELVEY J D,15,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,16
Music,MUSIC,MUSIC 57,4195,DE STEFANO J D,12,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,17
Music,MUSIC,MUSIC 59,2828,SELVEY J D,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16
Music,MUSIC,MUSIC 59,2829,SORENSEN K E,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Music,MUSIC,MUSIC 60A,2830,KOZLOVA YU V,11,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,15
Music,MUSIC,MUSIC 60A,2831,KOZLOVA YU V,10,3,2,0.0,0.0,1,0.0,0.0,0.0,0.0,2,18
Music,MUSIC,MUSIC 60A,2832,CHOU L,7,1,0.0,0.0,1,2,1,1,0.0,0.0,2,15
Music,MUSIC,MUSIC 60A,2833,CHOU L,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
Music,MUSIC,MUSIC 60A,2834,KOZLOVA YU V,4,2,4,0.0,2,0.0,0.0,0.0,0.0,0.0,2,14
Music,MUSIC,MUSIC 60B,2835,CHOU L,12,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,17
Music,MUSIC,MUSIC 60B,2837,KOZLOVA YU V,5,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,5,14
Music,MUSIC,MUSIC 60C,2838,KOZLOVA YU V,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13
Music,MUSIC,MUSIC 60C,3442,CHOU L,9,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,14
Music,MUSIC,MUSIC 60D,2839,CHOU L,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Music,MUSIC,MUSIC 61A,2840,CHOU L,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
Music,MUSIC,MUSIC 64,2841,KOZLOVA YU V,13,5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,21
Music,MUSIC,MUSIC 65A,4196,PREPONIS A,10,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,12
Music,MUSIC,MUSIC 66,2842,TAKESUE S A,5,2,0.0,3,3,0.0,0.0,0.0,0.0,0.0,5,18
Music,MUSIC,MUSIC 70A,2843,SANDERSON A,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Music,MUSIC,MUSIC 70B,2844,SANDERSON A,2,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4
Music,MUSIC,MUSIC 70C,2845,SANDERSON A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Music,MUSIC,MUSIC 73A,2846,SMITH ME M,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 73B,2847,SMITH ME M,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Music,MUSIC,MUSIC 74,4197,JUAN M R,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,26
Music,MUSIC,MUSIC 76,4198,MC KEOWN K O,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 77,4199,MC KEOWN K O,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19
Music,MUSIC,MUSIC 78,2849,WHALEY T L,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25
Music,MUSIC,MUSIC 78,4200,FIDDMONT F K,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Music,MUSIC,MUSIC 84A,2851,CHEESMAN J M,10,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8,20
Music,MUSIC,MUSIC 84A,3559,HARMON J M,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22
Music,MUSIC,MUSIC 84B,4202,CHEESMAN J M,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
Music,MUSIC,MUSIC 84C,4203,CHEESMAN J M,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
Music,MUSIC,MUSIC 87A,4204,CHEESMAN J M,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19
Music,MUSIC,MUSIC 87B,4205,CHEESMAN J M,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Music,MUSIC,MUSIC 88B,2853,DRISCOLL B S,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 92,2854,CHEESMAN J M,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,37
Music,MUSIC,MUSIC 94,2855,CHEESMAN J M,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 94,2856,DE STEFANO J D,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,18
Philosophy and Social Science,ECON,ECON 1,1906,KESKINEL M,23,13,6,0.0,4,0.0,0.0,0.0,0.0,0.0,1,47
Philosophy and Social Science,ECON,ECON 1,1907,KESKINEL M,20,19,3,0.0,3,0.0,0.0,0.0,0.0,0.0,4,49
Philosophy and Social Science,ECON,ECON 1,1908,BATTISTA C,5,14,9,6,2,0.0,1,0.0,0.0,0.0,3,40
Philosophy and Social Science,ECON,ECON 1,1909,BATTISTA C,7,8,11,4,4,1,0.0,0.0,0.0,2,3,40
Philosophy and Social Science,ECON,ECON 1,1910,BROWN B C,27,5,1,5,1,0.0,0.0,0.0,0.0,0.0,6,45
Philosophy and Social Science,ECON,ECON 1,1911,BROWN B C,32,2,3,3,5,0.0,0.0,0.0,0.0,0.0,1,46
Philosophy and Social Science,ECON,ECON 1,1912,SU B C,20,9,6,0.0,1,0.0,0.0,0.0,0.0,0.0,6,42
Philosophy and Social Science,ECON,ECON 1,1913,URRUTIA A Q,17,10,4,3,4,0.0,0.0,0.0,0.0,0.0,5,43
Philosophy and Social Science,ECON,ECON 1,1914,GARCIA C P,0.0,3,0.0,4,28,0.0,0.0,0.0,0.0,0.0,7,42
Philosophy and Social Science,ECON,ECON 1,1915,GARCIA C P,4,3,4,4,24,0.0,1,0.0,0.0,0.0,2,42
Philosophy and Social Science,ECON,ECON 1,1916,GARCIA C P,1,1,2,1,29,0.0,0.0,0.0,0.0,0.0,7,41
Philosophy and Social Science,ECON,ECON 1,1917,GARCIA C P,1,3,2,1,23,0.0,2,0.0,0.0,0.0,6,38
