Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Athletics and Kinesiology,KIN PE,KIN PE 48C,CONTARSY S A,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8
Athletics and Kinesiology,KIN PE,KIN PE 48D,BULLOCK J A,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8
Athletics and Kinesiology,KIN PE,KIN PE 48D,CONTARSY S A,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
Athletics and Kinesiology,KIN PE,KIN PE 51A,RODMAN S L,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Athletics and Kinesiology,KIN PE,KIN PE 51B,RODMAN S L,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,KIN PE,KIN PE 53A,LIVSHIN B S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26
Athletics and Kinesiology,KIN PE,KIN PE 53B,LIVSHIN B S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10
Athletics and Kinesiology,KIN PE,KIN PE 54A,LEMON D R,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12
Athletics and Kinesiology,KIN PE,KIN PE 54B,LEMON D R,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
Athletics and Kinesiology,KIN PE,KIN PE 54C,MOLSING J P,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17
Athletics and Kinesiology,KIN PE,KIN PE 54D,MOLSING J P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6
Athletics and Kinesiology,KIN PE,KIN PE 56A,ANKENY K L,14.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26
Athletics and Kinesiology,KIN PE,KIN PE 57A,ROQUE E M,16.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,30
Athletics and Kinesiology,KIN PE,KIN PE 57B,DOUGLAS T B JR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
Athletics and Kinesiology,KIN PE,KIN PE 57B,ROQUE E M,5.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,16
Athletics and Kinesiology,KIN PE,KIN PE 57C,DOUGLAS T B JR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8
Athletics and Kinesiology,KIN PE,KIN PE 57C,ROQUE E M,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 58A,BENNETT J L,11.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27
Athletics and Kinesiology,KIN PE,KIN PE 58A,CHAVEZ E C,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30
Athletics and Kinesiology,KIN PE,KIN PE 58A,HUNER K A,24.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,32
Athletics and Kinesiology,KIN PE,KIN PE 58A,QUALEY K N,29.0,11.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,55
Athletics and Kinesiology,KIN PE,KIN PE 58A,ROQUE E M,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,18
Athletics and Kinesiology,KIN PE,KIN PE 58A,SANDOVAL H J,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29
Athletics and Kinesiology,KIN PE,KIN PE 58B,BENNETT J L,20.0,7.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,47
Athletics and Kinesiology,KIN PE,KIN PE 58B,HUNER K A,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Athletics and Kinesiology,KIN PE,KIN PE 58B,PORTER L A,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Athletics and Kinesiology,KIN PE,KIN PE 58B,QUALEY K N,23.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,36
Athletics and Kinesiology,KIN PE,KIN PE 58B,ROQUE E M,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
Athletics and Kinesiology,KIN PE,KIN PE 58B,SANDOVAL H J,13.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,26
Athletics and Kinesiology,KIN PE,KIN PE 58C,BENNETT J L,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13
Athletics and Kinesiology,KIN PE,KIN PE 58C,HUNER K A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
Athletics and Kinesiology,KIN PE,KIN PE 58C,SANDOVAL H J,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13
Athletics and Kinesiology,KIN PE,KIN PE 88A,ROQUE E M,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
Athletics and Kinesiology,PRO CR,PRO CR 7,BENDITSON A,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,30
Athletics and Kinesiology,PRO CR,PRO CR 10,THOMAS J L,27.0,31.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,82
Athletics and Kinesiology,PRO CR,PRO CR 11,BERTELL M,4.0,8.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,20
Athletics and Kinesiology,PRO CR,PRO CR 12,SHIMA T H,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16
Athletics and Kinesiology,PRO CR,PRO CR 19,THOMAS J L,17.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,25
Athletics and Kinesiology,PRO CR,PRO CR 25,METZLER K A,14.0,8.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,31
Library,LIBR,LIBR 1,ANTRIM B S,25.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,35
Library,LIBR,LIBR 1,BAUTISTA C,16.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,41
Library,LIBR,LIBR 1,PARISE M P,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36
Life Science,ANATMY,ANATMY 1,BUTTERWORTH P R,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,23
Life Science,ANATMY,ANATMY 1,COVITT G S,3.0,1.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,34
Life Science,ANATMY,ANATMY 1,ELLIS C L,8.0,8.0,10.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,39.0,78
Life Science,ANATMY,ANATMY 1,FICKBOHM D J,16.0,19.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,54
Life Science,ANATMY,ANATMY 1,GRANT C,1.0,7.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Life Science,ANATMY,ANATMY 1,HUTCHINSON S C,6.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,61
Life Science,ANATMY,ANATMY 1,KANJANAPANGKA J,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,29
Life Science,ANATMY,ANATMY 1,LE M K,7.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,23
Life Science,ANATMY,ANATMY 1,OLSEN B D,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,26
Life Science,ANATMY,ANATMY 1,SKYDELL J L,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,33
Life Science,ANATMY,ANATMY 1,WILLIAMS R R,13.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,37
Life Science,ANATMY,ANATMY 1,WISSMANN P B,6.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,43
Life Science,ANATMY,ANATMY 1,ZIV N B,5.0,4.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,13.0,33
Life Science,ANATMY,ANATMY 1,ZUK P A,16.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,35
Life Science,BIOL,BIOL 2,BUCHANAN A G,5.0,8.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,32
Life Science,BIOL,BIOL 2,DELL M M,3.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,15.0,35
Life Science,BIOL,BIOL 2,HAWK R,12.0,9.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,51
Life Science,BIOL,BIOL 2,HUTCHINSON S C,27.0,22.0,12.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,4.0,84
Life Science,BIOL,BIOL 2,JOHNSON JA J,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,44
Life Science,BIOL,BIOL 2,KIM‐RAJAB O S,6.0,3.0,5.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,37
Life Science,BIOL,BIOL 2,NELSON R E,16.0,14.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,48
Life Science,BIOL,BIOL 2,PRICE W M,3.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,34
Life Science,BIOL,BIOL 2,SKYDELL J L,2.0,5.0,8.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,18.0,44
Life Science,BIOL,BIOL 3,AUSTIN D C,10.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,31
Life Science,BIOL,BIOL 3,BAKER E H,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Life Science,BIOL,BIOL 3,BERBEO A E,36.0,9.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,64
Life Science,BIOL,BIOL 3,CASSANO V P,15.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,34
Life Science,BIOL,BIOL 3,COURTNEY A,53.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,65
Life Science,BIOL,BIOL 3,FENNOY S L,8.0,10.0,18.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,60
Life Science,BIOL,BIOL 3,JAYACHANDRAN S,14.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,33
Life Science,BIOL,BIOL 3,JORDAN E A,7.0,7.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,31
Life Science,BIOL,BIOL 3,KAY B W,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,18
Life Science,BIOL,BIOL 3,KIM‐RAJAB O S,21.0,16.0,11.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,24.0,80
Life Science,BIOL,BIOL 3,NICHOLS L B,10.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,30
Life Science,BIOL,BIOL 3,RAYMER P C,33.0,14.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,71
Life Science,BIOL,BIOL 3,ROMERO R,5.0,8.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,32
Life Science,BIOL,BIOL 3,STRUGATSKY D,14.0,15.0,16.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,57
Life Science,BIOL,BIOL 3,VON DER OHE C G,15.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25
Life Science,BIOL,BIOL 3,WENGELER W R,7.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,27
Life Science,BIOL,BIOL 9,DAVIS H A,2.0,16.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,40
Life Science,BIOL,BIOL 9,JORDAN E A,6.0,6.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,29
Life Science,BIOL,BIOL 9,MCLAUGHLIN D,15.0,6.0,13.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,17.0,57
Life Science,BIOL,BIOL 9,RAYMER P C,18.0,19.0,9.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,10.0,68
Life Science,BIOL,BIOL 9,SAKURAI D S,10.0,13.0,28.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,76
Life Science,BIOL,BIOL 15,FOX C H,4.0,8.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,32
Life Science,BIOL,BIOL 15,YATES D C,5.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,30
Life Science,BIOL,BIOL 15N,FOX C H,4.0,3.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,24
Life Science,BIOL,BIOL 15N,WALL C B,5.0,5.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,27
Life Science,BIOL,BIOL 21,SCURIC Z,13.0,8.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,46
Life Science,BIOL,BIOL 21,VAGIN O,37.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,67
Life Science,BIOL,BIOL 22,BOBER M A,16.0,29.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,92
Life Science,BIOL,BIOL 23,NICHOLS L B,24.0,19.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,62
Life Science,BIOL,BIOL 88B,TOWER J A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Life Science,BOTANY,BOTANY 1,DAVIS H A,12.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Life Science,BOTANY,BOTANY 1,HAGHIGHAT M,11.0,24.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,56
Life Science,MCRBIO,MCRBIO 1,BUCHANAN A G,15.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,41
Life Science,MCRBIO,MCRBIO 1,GUPTA R K,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20
Life Science,MCRBIO,MCRBIO 1,NAREY V,21.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,48
Life Science,MCRBIO,MCRBIO 1,PEPPER E D,12.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
Life Science,NUTR,NUTR 1,ABICH M L,9.0,8.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,29
Life Science,NUTR,NUTR 1,ACKERSON A K,9.0,9.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,38
Life Science,NUTR,NUTR 1,MERCER J E,10.0,14.0,5.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,47
Life Science,NUTR,NUTR 1,NOVAK D S,14.0,18.0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,77
Life Science,NUTR,NUTR 1,ORTEGA Y,37.0,18.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,80
Life Science,NUTR,NUTR 1,RICHWINE D R,43.0,30.0,21.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,130
Life Science,NUTR,NUTR 1,SALERNO L A,24.0,32.0,23.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,103
Life Science,NUTR,NUTR 4,MERCER J E,7.0,13.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,36
Life Science,NUTR,NUTR 4,ORTEGA Y,11.0,11.0,8.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,39
Life Science,NUTR,NUTR 7,NOVAK D S,9.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,35
Life Science,NUTR,NUTR 7,ORTEGA Y,16.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,39
Life Science,NUTR,NUTR 8,BECKWITH S E,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12
Life Science,PHYS,PHYS 3,ADAMS E E,8.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,28
Life Science,PHYS,PHYS 3,CRUZ‐ARAUJO H F,7.0,5.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23
Life Science,PHYS,PHYS 3,GRANT C,14.0,9.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,43
Life Science,PHYS,PHYS 3,JOHNSON JA J,20.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28
Life Science,PHYS,PHYS 3,PERKINS K K,12.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,45
Life Science,PHYS,PHYS 3,PRICE W M,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19
Life Science,PHYS,PHYS 3,VON DER OHE C G,25.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51
Life Science,ZOOL,ZOOL 5,GARTNER G E,29.0,25.0,21.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,90
Life Science,ZOOL,ZOOL 5,MOSS J L,2.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,26
Life Science,ZOOL,ZOOL 5,PATEL A,13.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,32
Mathematics,MATH,MATH 1,BENE A J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,4.0,27
Mathematics,MATH,MATH 1,LONDON J S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,5.0,27
Mathematics,MATH,MATH 1,LUI‐MARTINEZ KR D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,7.0,25
Mathematics,MATH,MATH 1,MIANO I A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,9.0,28
Mathematics,MATH,MATH 1,MUSSELMAN M J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,4.0,23
Mathematics,MATH,MATH 1,OUELLETTE K R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,7.0,33
Mathematics,MATH,MATH 1,QUEVEDO J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,4.0,29
Mathematics,MATH,MATH 1,ROSS K R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,12.0,28
Mathematics,MATH,MATH 2,BASKAUSKAS V A,2.0,6.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,36
Mathematics,MATH,MATH 2,DAVID P A,12.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,45
Mathematics,MATH,MATH 2,FRY G P,6.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,40
Mathematics,MATH,MATH 2,GROLLMUS D P,15.0,20.0,16.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,87
Mathematics,MATH,MATH 2,JIMENEZ B S,5.0,5.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,43
Mathematics,MATH,MATH 2,KAMIN G,4.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,29
Mathematics,MATH,MATH 2,KARKAFI R H,6.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,39
Mathematics,MATH,MATH 2,MAN S,6.0,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,33
Mathematics,MATH,MATH 2,MAZOROW M M,7.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,44
Mathematics,MATH,MATH 2,NESTLER A E,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,34
Mathematics,MATH,MATH 2,QUEVEDO J M,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21
Mathematics,MATH,MATH 2,RAMSEY E D,8.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,27
Mathematics,MATH,MATH 2,SARKSSIAN H,16.0,2.0,6.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,8.0,44
Mathematics,MATH,MATH 2,WONG B L,4.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,28
Mathematics,MATH,MATH 3,HERICHI H,4.0,6.0,7.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,11.0,46
Mathematics,MATH,MATH 4,NGUYEN D T,1.0,6.0,4.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,41
Mathematics,MATH,MATH 7,BENE A J,7.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,43
Mathematics,MATH,MATH 7,BOOSHERI S G,9.0,2.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,42
Mathematics,MATH,MATH 7,DOKOS P,9.0,9.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Mathematics,MATH,MATH 7,HANCOCK M D,13.0,10.0,9.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,46
Mathematics,MATH,MATH 7,HONG A M,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,20
Mathematics,MATH,MATH 7,JAHANGARD E,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,34
Mathematics,MATH,MATH 7,KONYA W,1.0,3.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,31
Mathematics,MATH,MATH 7,LUI‐MARTINEZ KR D,5.0,8.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,46
Mathematics,MATH,MATH 7,MANOOKIAN N,15.0,7.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,51
Mathematics,MATH,MATH 7,RODAS B G,6.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,26
Mathematics,MATH,MATH 7,WANG J D,4.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,43
Mathematics,MATH,MATH 8,ASKARIAN S N,16.0,7.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,44
Mathematics,MATH,MATH 8,HONG A M,0.0,1.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,27
Mathematics,MATH,MATH 8,JAHANGARD E,3.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,36
Mathematics,MATH,MATH 8,KONYA W,5.0,13.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,53
Mathematics,MATH,MATH 8,LAI I,17.0,20.0,17.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,95
Mathematics,MATH,MATH 8,NESTLER A E,1.0,1.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,37
Mathematics,MATH,MATH 8,PACHAS‐FLORES W,9.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,45
Mathematics,MATH,MATH 10,KONYA W,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31
Mathematics,MATH,MATH 10,NESTLER A E,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,30
Mathematics,MATH,MATH 11,DOKOS P,14.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,46
Mathematics,MATH,MATH 11,HERICHI H,12.0,17.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,47
Mathematics,MATH,MATH 11,HONG A M,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17
Mathematics,MATH,MATH 11,SOLEYMANI S,16.0,11.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,49
Mathematics,MATH,MATH 13,ASKARIAN S N,10.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,34
Mathematics,MATH,MATH 13,MAZOROW M M,4.0,7.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,36
Mathematics,MATH,MATH 13,NESTLER A E,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29
Mathematics,MATH,MATH 13,OUELLETTE K R,12.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33
Mathematics,MATH,MATH 15,HERICHI H,12.0,19.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,45
Mathematics,MATH,MATH 15,MALDAGUE J,13.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,41
Mathematics,MATH,MATH 15,PACHAS‐FLORES W,8.0,4.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,40
Mathematics,MATH,MATH 18,BAYSSA B T,3.0,5.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,43
Mathematics,MATH,MATH 18,CARTY B,3.0,1.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,33
Mathematics,MATH,MATH 18,GHARAMANIANS J,4.0,3.0,8.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,43
Mathematics,MATH,MATH 18,GRAVES L P,1.0,1.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,30
Mathematics,MATH,MATH 18,JIANG J,5.0,10.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,42
Mathematics,MATH,MATH 18,MAKNOUNI M,2.0,8.0,8.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0,34
Mathematics,MATH,MATH 1B,LONDON J S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,7
Mathematics,MATH,MATH 1B,LUI‐MARTINEZ KR D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5
Mathematics,MATH,MATH 1B,MUSSELMAN M J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5
Mathematics,MATH,MATH 1B,QUEVEDO J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3
Mathematics,MATH,MATH 1C,LONDON J S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
